event-id,visible,timestamp,location-long,location-lat,comments,ground-speed,heading,height-above-ellipsoid,study-specific-measurement,tag-tech-spec,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
5171016102,True,2009-03-11 05:17:00.000,15.0891,11.1463667,day,0.089408,316.0,314.8584,3-10,0,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016103,True,2009-03-11 05:18:00.000,15.0890833,11.1463667,day,0.044704,0.0,316.0776,4-32,1,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016104,True,2009-03-11 05:18:00.000,15.0890833,11.1463833,day,0.0,0.0,320.04,0-3,2,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016105,True,2009-03-11 05:18:00.000,15.0890833,11.1463833,day,0.044704,180.0,320.04,2-12,3,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016106,True,2009-03-11 05:18:00.000,15.0890833,11.1463833,day,0.1341119999999999,270.0,319.1256,2-5,4,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016107,True,2009-03-11 05:19:00.000,15.0890833,11.1463833,day,0.044704,147.0,319.1256,7-38,5,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016108,True,2009-03-11 05:19:00.000,15.0891,11.1463667,day,0.044704,136.0,316.992,3-23,6,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016109,True,2009-03-11 05:20:00.000,15.0891,11.14635,day,0.044704,0.0,314.8584,2-26,7,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016110,True,2009-03-11 05:20:00.000,15.0891,11.1463667,day,0.0,270.0,314.8584,4-60,8,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016111,True,2009-03-11 05:21:00.000,15.0890833,11.1463667,day,0.0,90.0,316.992,2-32,9,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016112,True,2009-03-11 05:22:00.000,15.0891,11.1463667,day,0.0,180.0,316.992,2-57,10,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016113,True,2009-03-11 05:22:00.000,15.0891,11.14635,day,0.0,334.0,314.8584,4-60,11,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016114,True,2009-03-11 05:23:00.000,15.0890833,11.1463667,day,0.044704,154.0,314.8584,4-50,12,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016115,True,2009-03-11 05:24:00.000,15.0891,11.14635,day,0.0,180.0,314.8584,2-28,13,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016116,True,2009-03-11 05:25:00.000,15.0891,11.14635,day,0.2682239999999999,316.0,314.8584,3-3,14,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016117,True,2009-03-11 05:25:00.000,15.0890833,11.14635,day,0.89408,327.0,314.8584,7-3,15,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016118,True,2009-03-11 05:25:00.000,15.0890833,11.1463667,day,0.402336,0.0,316.0776,4-3,16,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016119,True,2009-03-11 05:25:00.000,15.0890833,11.1463833,day,0.89408,0.0,316.0776,8-3,17,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016120,True,2009-03-11 05:25:00.000,15.0890833,11.1464,day,0.625856,342.0,316.0776,6-3,18,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016121,True,2009-03-11 05:25:00.000,15.0890667,11.1464167,day,0.402336,0.0,316.0776,4-3,19,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016122,True,2009-03-11 05:25:00.000,15.0890667,11.1464333,day,0.089408,342.0,316.0776,6-19,20,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016123,True,2009-03-11 05:25:00.000,15.0890667,11.14645,day,0.044704,297.0,317.9064,4-25,21,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016124,True,2009-03-11 05:26:00.000,15.08905,11.14645,day,0.44704,26.0,317.9064,4-3,22,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016125,True,2009-03-11 05:26:00.000,15.0890667,11.1464667,day,0.0,26.0,317.9064,4-60,23,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016126,True,2009-03-11 05:27:00.000,15.0890667,11.1464667,day,0.0,270.0,317.9064,2-42,24,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016127,True,2009-03-11 05:28:00.000,15.0890667,11.1464667,day,0.2682239999999999,316.0,317.9064,3-3,25,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016128,True,2009-03-11 05:28:00.000,15.08905,11.1464833,day,0.2682239999999999,224.0,317.9064,3-3,26,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016129,True,2009-03-11 05:28:00.000,15.08905,11.1464667,day,0.2682239999999999,136.0,317.9064,3-3,27,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016130,True,2009-03-11 05:28:00.000,15.08905,11.1464667,day,0.44704,297.0,317.9064,4-3,28,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016131,True,2009-03-11 05:28:00.000,15.08905,11.1464667,day,0.89408,56.0,317.9064,7-3,29,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016132,True,2009-03-11 05:28:00.000,15.0890667,11.1464833,day,0.1341119999999999,90.0,317.9064,2-4,30,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016133,True,2009-03-11 05:28:00.000,15.0890667,11.1464833,day,0.089408,180.0,317.9064,8-22,31,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016134,True,2009-03-11 05:28:00.000,15.0890667,11.1464667,day,0.1341119999999999,0.0,317.9064,4-9,32,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016135,True,2009-03-11 05:28:00.000,15.0890667,11.1464667,day,0.2682239999999999,136.0,317.9064,3-3,33,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016136,True,2009-03-11 05:28:00.000,15.0890667,11.1464667,day,0.178816,316.0,317.9064,3-5,34,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016137,True,2009-03-11 05:29:00.000,15.0890667,11.1464667,day,0.178816,270.0,317.9064,2-3,35,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016138,True,2009-03-11 05:29:00.000,15.0890667,11.1464667,day,0.2682239999999999,44.0,317.9064,3-3,36,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016139,True,2009-03-11 05:29:00.000,15.0890667,11.1464833,day,0.0,0.0,317.9064,0-4,37,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016140,True,2009-03-11 05:29:00.000,15.0890667,11.1464833,day,0.0,0.0,317.9064,0-10,38,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016141,True,2009-03-11 05:29:00.000,15.0890667,11.1464833,day,0.0,0.0,317.9064,0-4,39,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016142,True,2009-03-11 05:29:00.000,15.0890667,11.1464833,day,0.178816,90.0,316.992,4-7,40,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016143,True,2009-03-11 05:29:00.000,15.0890833,11.1464833,day,0.625856,71.0,316.992,6-3,41,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016144,True,2009-03-11 05:29:00.000,15.0891,11.1464833,day,0.625856,71.0,316.992,6-3,42,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016145,True,2009-03-11 05:29:00.000,15.0891167,11.1464833,day,0.581152,90.0,316.992,6-3,43,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016146,True,2009-03-11 05:29:00.000,15.0891333,11.1464833,day,0.89408,104.0,316.992,8-3,44,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016147,True,2009-03-11 05:29:00.000,15.08915,11.1464833,day,0.625856,109.0,316.992,6-3,45,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016148,True,2009-03-11 05:29:00.000,15.0891667,11.1464833,day,0.89408,90.0,316.992,8-3,46,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016149,True,2009-03-11 05:29:00.000,15.0891833,11.1464833,day,0.178816,44.0,316.992,3-5,47,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016150,True,2009-03-11 05:29:00.000,15.0891833,11.1464833,day,0.044704,136.0,316.992,3-14,48,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016151,True,2009-03-11 05:30:00.000,15.0892,11.1464833,day,0.1341119999999999,90.0,317.9064,2-4,49,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016152,True,2009-03-11 05:30:00.000,15.0892,11.1464833,day,0.0,0.0,317.9064,0-43,50,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016153,True,2009-03-11 05:30:00.000,15.0892,11.1464833,day,0.044704,90.0,317.9064,2-14,51,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016154,True,2009-03-11 05:31:00.000,15.0892,11.1464833,day,0.581152,180.0,317.9064,6-3,52,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016155,True,2009-03-11 05:31:00.000,15.0892,11.1464667,day,0.0,0.0,317.9064,0-3,53,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016156,True,2009-03-11 05:31:00.000,15.0892,11.1464667,day,0.0,0.0,316.992,0-5,54,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016157,True,2009-03-11 05:31:00.000,15.0892,11.1464667,day,0.402336,270.0,316.992,4-3,55,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016158,True,2009-03-11 05:31:00.000,15.0892,11.1464667,day,0.44704,243.0,316.992,4-3,56,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016159,True,2009-03-11 05:31:00.000,15.0891833,11.14645,day,0.178816,270.0,316.992,4-7,57,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016160,True,2009-03-11 05:31:00.000,15.0891667,11.14645,day,0.178816,90.0,316.992,2-3,58,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016161,True,2009-03-11 05:31:00.000,15.0891833,11.14645,day,0.178816,136.0,316.992,3-5,59,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016162,True,2009-03-11 05:31:00.000,15.0891833,11.14645,day,0.0,0.0,316.992,0-4,60,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016163,True,2009-03-11 05:31:00.000,15.0891833,11.14645,day,0.089408,270.0,317.9064,2-6,61,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016164,True,2009-03-11 05:31:00.000,15.0891833,11.14645,day,0.178816,90.0,317.9064,2-3,62,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016165,True,2009-03-11 05:31:00.000,15.0891833,11.14645,day,0.089408,270.0,317.9064,2-7,63,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016166,True,2009-03-11 05:32:00.000,15.0891833,11.14645,day,0.2682239999999999,136.0,317.9064,3-3,64,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016167,True,2009-03-11 05:32:00.000,15.0891833,11.14645,day,0.1341119999999999,0.0,317.9064,2-4,65,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016168,True,2009-03-11 05:32:00.000,15.0891833,11.14645,day,0.089408,316.0,317.9064,3-9,66,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016169,True,2009-03-11 05:32:00.000,15.0891833,11.14645,day,0.044704,180.0,317.9064,4-48,67,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016170,True,2009-03-11 05:33:00.000,15.0891833,11.14645,day,0.178816,0.0,317.9064,2-3,68,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016171,True,2009-03-11 05:33:00.000,15.0891833,11.14645,day,0.0,0.0,317.9064,0-7,69,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016172,True,2009-03-11 05:33:00.000,15.0891833,11.14645,day,0.089408,90.0,317.9064,2-7,70,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016173,True,2009-03-11 05:33:00.000,15.0891833,11.14645,day,0.1341119999999999,316.0,317.9064,3-6,71,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016174,True,2009-03-11 05:33:00.000,15.0891833,11.14645,day,0.0,0.0,317.9064,0-19,72,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016175,True,2009-03-11 05:33:00.000,15.0891833,11.14645,day,0.0,90.0,317.9064,2-37,73,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016176,True,2009-03-11 05:34:00.000,15.0891833,11.14645,day,0.0,0.0,317.9064,2-60,74,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016177,True,2009-03-11 05:35:00.000,15.0891833,11.1464667,day,0.044704,90.0,317.9064,2-17,75,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016178,True,2009-03-11 05:35:00.000,15.0891833,11.1464667,day,0.5364479999999999,136.0,317.9064,5-3,76,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016179,True,2009-03-11 05:35:00.000,15.0892,11.14645,day,0.44704,117.0,317.9064,4-3,77,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016180,True,2009-03-11 05:35:00.000,15.0892167,11.14645,day,0.178816,180.0,317.9064,2-3,78,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016181,True,2009-03-11 05:35:00.000,15.0892167,11.1464333,day,0.089408,180.0,317.9064,4-14,79,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016182,True,2009-03-11 05:36:00.000,15.0892167,11.1464333,day,0.044704,243.0,317.9064,9-60,80,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016183,True,2009-03-11 05:37:00.000,15.0891833,11.1464167,day,0.0,0.0,320.04,0-7,81,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016184,True,2009-03-11 05:37:00.000,15.0891833,11.1464167,day,0.44704,26.0,320.04,4-3,82,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016185,True,2009-03-11 05:37:00.000,15.0892,11.1464333,day,0.089408,44.0,320.04,3-10,83,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016186,True,2009-03-11 05:37:00.000,15.0892,11.1464333,day,0.44704,117.0,320.04,4-3,84,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016187,True,2009-03-11 05:37:00.000,15.0892167,11.1464333,day,0.581152,180.0,320.04,6-3,85,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016188,True,2009-03-11 05:37:00.000,15.0892167,11.1464167,day,0.44704,206.0,320.04,4-3,86,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016189,True,2009-03-11 05:37:00.000,15.0892,11.1464,day,0.5364479999999999,224.0,320.04,5-3,87,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016190,True,2009-03-11 05:37:00.000,15.0892,11.1463833,day,0.44704,243.0,320.04,4-3,88,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016191,True,2009-03-11 05:37:00.000,15.0891833,11.1463833,day,0.178816,180.0,320.04,4-7,89,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016192,True,2009-03-11 05:37:00.000,15.0891833,11.1463833,day,0.044704,44.0,320.04,3-24,90,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016193,True,2009-03-11 05:38:00.000,15.0891833,11.1463833,day,0.581152,180.0,320.04,6-3,91,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016194,True,2009-03-11 05:38:00.000,15.0891833,11.1463667,day,0.581152,180.0,320.04,6-3,92,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016195,True,2009-03-11 05:38:00.000,15.0891833,11.14635,day,0.402336,180.0,320.04,4-3,93,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016196,True,2009-03-11 05:38:00.000,15.0891833,11.1463333,day,0.044704,136.0,320.04,3-25,94,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016197,True,2009-03-11 05:38:00.000,15.0892,11.1463333,day,0.178816,90.0,320.04,2-3,95,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016198,True,2009-03-11 05:38:00.000,15.0892,11.1463333,day,0.044704,90.0,320.04,4-28,96,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016199,True,2009-03-11 05:39:00.000,15.0892167,11.1463333,day,0.44704,117.0,320.9544,4-3,97,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016200,True,2009-03-11 05:39:00.000,15.0892167,11.1463333,day,0.044704,90.0,320.9544,2-17,98,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016201,True,2009-03-11 05:39:00.000,15.0892333,11.1463333,day,0.402336,0.0,320.9544,4-3,99,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016202,True,2009-03-11 05:39:00.000,15.0892333,11.1463333,day,0.2682239999999999,0.0,320.9544,6-7,100,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016203,True,2009-03-11 05:39:00.000,15.0892333,11.14635,day,0.89408,327.0,320.9544,7-3,101,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016204,True,2009-03-11 05:39:00.000,15.0892167,11.1463667,day,0.625856,251.0,320.04,6-3,102,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016205,True,2009-03-11 05:39:00.000,15.0892,11.1463667,day,0.44704,297.0,319.1256,4-3,103,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016206,True,2009-03-11 05:39:00.000,15.0891833,11.1463667,day,0.5364479999999999,316.0,317.9064,5-3,104,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016207,True,2009-03-11 05:39:00.000,15.0891833,11.1463833,day,0.044704,289.0,316.992,6-60,105,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016208,True,2009-03-11 05:40:00.000,15.0891667,11.1463833,day,0.44704,334.0,317.9064,4-3,106,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016209,True,2009-03-11 05:41:00.000,15.0891667,11.1464,day,0.044704,297.0,317.9064,4-37,107,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016210,True,2009-03-11 05:41:00.000,15.08915,11.1464,day,0.625856,71.0,317.9064,6-3,108,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016211,True,2009-03-11 05:41:00.000,15.0891667,11.1464,day,0.089408,154.0,317.9064,4-12,109,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016212,True,2009-03-11 05:41:00.000,15.0891667,11.1464,day,0.89408,236.0,317.9064,7-3,110,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016213,True,2009-03-11 05:41:00.000,15.08915,11.1463833,day,0.89408,236.0,317.9064,7-3,111,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016214,True,2009-03-11 05:41:00.000,15.0891333,11.1463833,day,0.625856,251.0,319.1256,6-3,112,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016215,True,2009-03-11 05:42:00.000,15.0891167,11.1463667,day,0.402336,270.0,319.1256,4-3,113,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016216,True,2009-03-11 05:42:00.000,15.0891167,11.1463667,day,0.625856,251.0,319.1256,6-3,114,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016217,True,2009-03-11 05:42:00.000,15.0891,11.1463667,day,0.625856,251.0,319.1256,6-3,115,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016218,True,2009-03-11 05:42:00.000,15.0890833,11.1463667,day,0.625856,289.0,319.1256,6-3,116,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016219,True,2009-03-11 05:42:00.000,15.0890667,11.1463667,day,0.581152,270.0,319.1256,6-3,117,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016220,True,2009-03-11 05:42:00.000,15.08905,11.1463667,day,0.44704,297.0,319.1256,4-3,118,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016221,True,2009-03-11 05:42:00.000,15.0890333,11.1463667,day,0.0,0.0,319.1256,0-7,119,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016222,True,2009-03-11 05:42:00.000,15.0890333,11.1463667,day,0.89408,270.0,319.1256,8-3,120,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016223,True,2009-03-11 05:42:00.000,15.0890167,11.1463667,day,0.581152,0.0,319.1256,6-3,121,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016224,True,2009-03-11 05:42:00.000,15.0890167,11.1463833,day,0.402336,90.0,319.1256,4-3,122,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016225,True,2009-03-11 05:42:00.000,15.0890167,11.1463833,day,0.44704,243.0,319.1256,4-3,123,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016226,True,2009-03-11 05:42:00.000,15.0890167,11.1463833,day,0.581152,270.0,319.1256,6-3,124,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5171016227,True,2009-03-11 05:42:00.000,15.089,11.1463833,day,0.89408,256.0,319.1256,8-3,125,gps,Bos taurus,cattle1110309day,cattle1110309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
