event-id,visible,timestamp,location-long,location-lat,comments,ground-speed,heading,height-above-ellipsoid,study-specific-measurement,tag-tech-spec,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
5170988886,True,2009-03-12 05:11:00.000,15.0887833,11.1464667,day,0.044704,243.0,302.9712,4-26,0,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988887,True,2009-03-12 05:11:00.000,15.0887833,11.14645,day,0.625856,289.0,305.1048,6-3,1,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988888,True,2009-03-12 05:11:00.000,15.0887667,11.1464667,day,0.89408,304.0,305.1048,7-3,2,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988889,True,2009-03-12 05:11:00.000,15.08875,11.1464667,day,1.78816,306.0,306.0192,17-3,3,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988890,True,2009-03-12 05:11:00.000,15.0887,11.1465,day,0.89408,297.0,313.0296,9-3,4,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988891,True,2009-03-12 05:12:00.000,15.0886833,11.1465167,day,0.625856,289.0,313.944,6-3,5,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988892,True,2009-03-12 05:12:00.000,15.0886667,11.1465167,day,0.1341119999999999,270.0,314.8584,4-8,6,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988893,True,2009-03-12 05:12:00.000,15.0886667,11.1465167,day,0.402336,270.0,314.8584,4-3,7,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988894,True,2009-03-12 05:12:00.000,15.08865,11.1465167,day,0.581152,270.0,314.8584,6-3,8,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988895,True,2009-03-12 05:12:00.000,15.0886333,11.1465167,day,0.402336,270.0,314.8584,4-3,9,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988896,True,2009-03-12 05:12:00.000,15.0886167,11.1465167,day,0.44704,297.0,314.8584,4-3,10,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988897,True,2009-03-12 05:12:00.000,15.0886167,11.1465167,day,0.44704,297.0,314.8584,4-3,11,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988898,True,2009-03-12 05:12:00.000,15.0886,11.1465333,day,0.89408,270.0,314.8584,8-3,12,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988899,True,2009-03-12 05:12:00.000,15.0885833,11.1465333,day,0.625856,251.0,314.8584,6-3,13,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988900,True,2009-03-12 05:12:00.000,15.0885667,11.1465167,day,0.625856,289.0,314.8584,6-3,14,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988901,True,2009-03-12 05:12:00.000,15.08855,11.1465333,day,0.178816,270.0,314.8584,4-6,15,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988902,True,2009-03-12 05:12:00.000,15.0885333,11.1465333,day,0.5364479999999999,224.0,314.8584,5-3,16,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988903,True,2009-03-12 05:12:00.000,15.0885333,11.1465167,day,0.581152,270.0,314.8584,6-3,17,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988904,True,2009-03-12 05:12:00.000,15.0885167,11.1465167,day,0.89408,224.0,314.8584,8-3,18,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988905,True,2009-03-12 05:12:00.000,15.0885,11.1465,day,0.22352,224.0,314.8584,3-4,19,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988906,True,2009-03-12 05:12:00.000,15.0884833,11.1465,day,0.1341119999999999,270.0,314.8584,2-4,20,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988907,True,2009-03-12 05:12:00.000,15.0884833,11.1465,day,0.402336,270.0,314.8584,4-3,21,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988908,True,2009-03-12 05:13:00.000,15.0884667,11.1465,day,0.2682239999999999,224.0,314.8584,3-3,22,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988909,True,2009-03-12 05:13:00.000,15.0884667,11.1464833,day,0.5364479999999999,316.0,314.8584,5-3,23,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988910,True,2009-03-12 05:13:00.000,15.08845,11.1465,day,0.625856,289.0,314.8584,6-3,24,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988911,True,2009-03-12 05:13:00.000,15.0884333,11.1465,day,0.178816,270.0,314.8584,2-3,25,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988912,True,2009-03-12 05:13:00.000,15.0884333,11.1465,day,0.89408,284.0,316.0776,8-3,26,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988913,True,2009-03-12 05:13:00.000,15.0884167,11.1465167,day,0.44704,243.0,316.0776,4-3,27,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988914,True,2009-03-12 05:13:00.000,15.0884,11.1465,day,0.5364479999999999,224.0,316.0776,5-3,28,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988915,True,2009-03-12 05:13:00.000,15.0883833,11.1465,day,0.044704,243.0,316.0776,13-60,29,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988916,True,2009-03-12 05:14:00.000,15.0883667,11.1464833,day,0.178816,270.0,316.0776,2-3,30,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988917,True,2009-03-12 05:14:00.000,15.08835,11.1464833,day,0.089408,270.0,316.0776,6-23,31,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988918,True,2009-03-12 05:14:00.000,15.0883333,11.1464833,day,0.89408,236.0,317.9064,7-3,32,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988919,True,2009-03-12 05:14:00.000,15.0883167,11.1464667,day,0.5364479999999999,224.0,317.9064,5-3,33,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988920,True,2009-03-12 05:14:00.000,15.0883167,11.14645,day,0.1341119999999999,224.0,317.9064,3-7,34,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988921,True,2009-03-12 05:15:00.000,15.0883,11.14645,day,0.89408,284.0,317.9064,8-3,35,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988922,True,2009-03-12 05:15:00.000,15.0882833,11.14645,day,0.89408,213.0,317.9064,7-3,36,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988923,True,2009-03-12 05:15:00.000,15.0882667,11.1464333,day,0.089408,206.0,317.9064,4-15,37,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988924,True,2009-03-12 05:15:00.000,15.0882667,11.1464333,day,0.089408,224.0,316.992,8-36,38,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988925,True,2009-03-12 05:15:00.000,15.08825,11.1464167,day,0.0,0.0,316.992,0-4,39,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988926,True,2009-03-12 05:16:00.000,15.08825,11.1464167,day,0.044704,270.0,316.992,4-19,40,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988927,True,2009-03-12 05:16:00.000,15.0882333,11.1464167,day,0.044704,270.0,316.992,6-32,41,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988928,True,2009-03-12 05:16:00.000,15.0882333,11.1464167,day,0.089408,282.0,317.9064,10-35,42,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988929,True,2009-03-12 05:17:00.000,15.0882,11.1464167,day,0.0,316.0,320.9544,3-56,43,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988930,True,2009-03-12 05:18:00.000,15.0882,11.1464167,day,0.089408,154.0,320.04,4-16,44,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988931,True,2009-03-12 05:18:00.000,15.0882,11.1464167,day,0.044704,198.0,319.1256,6-46,45,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988932,True,2009-03-12 05:19:00.000,15.0882,11.1464,day,0.0,0.0,317.9064,0-8,46,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988933,True,2009-03-12 05:19:00.000,15.0882,11.1464,day,0.044704,224.0,317.9064,3-27,47,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988934,True,2009-03-12 05:20:00.000,15.0881833,11.1463833,day,0.2682239999999999,136.0,317.9064,3-3,48,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988935,True,2009-03-12 05:20:00.000,15.0882,11.1463833,day,0.178816,180.0,317.9064,4-7,49,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988936,True,2009-03-12 05:20:00.000,15.0882,11.1463833,day,0.044704,206.0,317.9064,4-44,50,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988937,True,2009-03-12 05:20:00.000,15.0881833,11.1463667,day,0.089408,180.0,317.9064,2-6,51,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988938,True,2009-03-12 05:21:00.000,15.0881833,11.1463667,day,0.2682239999999999,316.0,317.9064,3-3,52,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988939,True,2009-03-12 05:21:00.000,15.0881833,11.1463667,day,0.089408,270.0,317.9064,2-6,53,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988940,True,2009-03-12 05:21:00.000,15.0881833,11.1463667,day,0.044704,224.0,317.9064,3-34,54,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988941,True,2009-03-12 05:21:00.000,15.0881667,11.1463667,day,0.44704,297.0,317.9064,4-3,55,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988942,True,2009-03-12 05:21:00.000,15.0881667,11.1463667,day,0.044704,282.0,317.9064,10-60,56,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988943,True,2009-03-12 05:22:00.000,15.0881333,11.1463667,day,0.178816,270.0,320.04,2-3,57,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988944,True,2009-03-12 05:22:00.000,15.0881333,11.1463667,day,0.22352,270.0,320.04,4-5,58,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988945,True,2009-03-12 05:22:00.000,15.0881167,11.1463667,day,0.22352,224.0,320.04,3-4,59,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988946,True,2009-03-12 05:23:00.000,15.0881167,11.1463667,day,0.0,0.0,320.04,0-7,60,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988947,True,2009-03-12 05:23:00.000,15.0881167,11.1463667,day,0.089408,270.0,320.04,2-6,61,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988948,True,2009-03-12 05:23:00.000,15.0881,11.1463667,day,0.44704,243.0,320.04,4-3,62,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988949,True,2009-03-12 05:23:00.000,15.0881,11.1463667,day,0.1341119999999999,206.0,320.04,4-11,63,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988950,True,2009-03-12 05:23:00.000,15.0880833,11.14635,day,0.2682239999999999,224.0,320.04,3-3,64,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988951,True,2009-03-12 05:23:00.000,15.0880833,11.14635,day,0.1341119999999999,270.0,319.1256,2-5,65,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988952,True,2009-03-12 05:23:00.000,15.0880833,11.14635,day,0.044704,270.0,319.1256,4-21,66,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988953,True,2009-03-12 05:23:00.000,15.0880667,11.14635,day,0.089408,224.0,319.1256,3-8,67,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988954,True,2009-03-12 05:24:00.000,15.0880667,11.1463333,day,0.044704,180.0,319.1256,2-20,68,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988955,True,2009-03-12 05:24:00.000,15.0880667,11.1463333,day,0.1341119999999999,256.0,319.1256,8-18,69,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988956,True,2009-03-12 05:24:00.000,15.08805,11.1463333,day,0.044704,231.0,319.1256,12-58,70,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988957,True,2009-03-12 05:25:00.000,15.0880167,11.1463,day,0.2682239999999999,243.0,319.1256,4-5,71,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988958,True,2009-03-12 05:25:00.000,15.088,11.1463,day,0.0,0.0,319.1256,0-8,72,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988959,True,2009-03-12 05:25:00.000,15.088,11.1463,day,0.044704,233.0,319.1256,10-54,73,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988960,True,2009-03-12 05:26:00.000,15.0879833,11.1462833,day,0.044704,206.0,319.1256,4-41,74,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988961,True,2009-03-12 05:27:00.000,15.0879833,11.1462667,day,0.044704,224.0,319.1256,3-13,75,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988962,True,2009-03-12 05:27:00.000,15.0879667,11.1462667,day,0.1341119999999999,224.0,319.1256,5-14,76,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988963,True,2009-03-12 05:27:00.000,15.0879667,11.14625,day,0.178816,270.0,319.1256,2-3,77,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988964,True,2009-03-12 05:27:00.000,15.08795,11.14625,day,0.089408,270.0,319.1256,6-26,78,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988965,True,2009-03-12 05:28:00.000,15.0879333,11.14625,day,0.044704,180.0,317.9064,2-21,79,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988966,True,2009-03-12 05:28:00.000,15.0879333,11.14625,day,0.044704,194.0,317.9064,8-46,80,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988967,True,2009-03-12 05:29:00.000,15.0879333,11.1462333,day,0.089408,224.0,317.9064,3-9,81,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988968,True,2009-03-12 05:29:00.000,15.0879333,11.1462333,day,0.044704,90.0,317.9064,2-10,82,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988969,True,2009-03-12 05:29:00.000,15.0879333,11.1462333,day,0.044704,243.0,317.9064,9-47,83,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988970,True,2009-03-12 05:30:00.000,15.0879167,11.1462167,day,0.044704,216.0,317.9064,10-57,84,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988971,True,2009-03-12 05:31:00.000,15.0879,11.1462,day,0.2682239999999999,334.0,317.9064,4-5,85,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988972,True,2009-03-12 05:31:00.000,15.0879,11.1462,day,0.178816,284.0,317.9064,8-14,86,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988973,True,2009-03-12 05:31:00.000,15.0878667,11.1462167,day,0.089408,224.0,319.1256,3-11,87,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988974,True,2009-03-12 05:32:00.000,15.0878667,11.1462,day,0.22352,154.0,319.1256,4-6,88,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988975,True,2009-03-12 05:32:00.000,15.0878667,11.1462,day,0.044704,206.0,319.1256,4-40,89,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988976,True,2009-03-12 05:32:00.000,15.0878667,11.1461833,day,0.0,224.0,319.1256,3-42,90,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988977,True,2009-03-12 05:33:00.000,15.0878667,11.1461833,day,0.044704,236.0,319.1256,7-35,91,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988978,True,2009-03-12 05:34:00.000,15.08785,11.1461667,day,0.178816,224.0,319.1256,3-5,92,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988979,True,2009-03-12 05:34:00.000,15.0878333,11.1461667,day,0.1341119999999999,224.0,319.1256,3-6,93,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988980,True,2009-03-12 05:34:00.000,15.0878333,11.14615,day,0.044704,224.0,319.1256,5-51,94,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988981,True,2009-03-12 05:35:00.000,15.0878167,11.14615,day,0.0,0.0,319.1256,0-11,95,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988982,True,2009-03-12 05:35:00.000,15.0878167,11.14615,day,0.089408,243.0,319.1256,4-19,96,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988983,True,2009-03-12 05:35:00.000,15.0878167,11.1461333,day,0.089408,213.0,319.1256,7-31,97,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988984,True,2009-03-12 05:36:00.000,15.0878,11.1461167,day,0.0,180.0,317.9064,2-34,98,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988985,True,2009-03-12 05:36:00.000,15.0878,11.1461167,day,0.89408,236.0,317.9064,7-3,99,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988986,True,2009-03-12 05:36:00.000,15.0877833,11.1461,day,0.89408,256.0,317.9064,8-3,100,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988987,True,2009-03-12 05:36:00.000,15.0877667,11.1461,day,0.402336,284.0,317.9064,8-6,101,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988988,True,2009-03-12 05:36:00.000,15.08775,11.1461,day,0.089408,270.0,317.9064,6-18,102,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988989,True,2009-03-12 05:37:00.000,15.0877333,11.1461,day,0.89408,270.0,317.9064,8-3,103,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988990,True,2009-03-12 05:37:00.000,15.0877,11.1461,day,0.89408,256.0,317.9064,8-3,104,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988991,True,2009-03-12 05:37:00.000,15.0876833,11.1461,day,0.089408,270.0,317.9064,2-8,105,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988992,True,2009-03-12 05:37:00.000,15.0876833,11.1461,day,0.89408,284.0,317.9064,8-3,106,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988993,True,2009-03-12 05:37:00.000,15.08765,11.1461,day,0.89408,243.0,317.9064,9-3,107,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988994,True,2009-03-12 05:37:00.000,15.0876333,11.1461,day,0.89408,284.0,317.9064,8-3,108,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988995,True,2009-03-12 05:37:00.000,15.0876167,11.1461,day,0.89408,243.0,317.9064,9-3,109,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988996,True,2009-03-12 05:37:00.000,15.0876,11.1460833,day,0.044704,270.0,317.9064,2-10,110,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988997,True,2009-03-12 05:37:00.000,15.0875833,11.1460833,day,0.1341119999999999,251.0,317.9064,6-14,111,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988998,True,2009-03-12 05:38:00.000,15.0875667,11.1460833,day,0.1341119999999999,243.0,317.9064,4-10,112,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170988999,True,2009-03-12 05:38:00.000,15.0875667,11.1460833,day,0.0,243.0,317.9064,4-60,113,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170989000,True,2009-03-12 05:39:00.000,15.08755,11.1460833,day,0.0,0.0,317.9064,0-12,114,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170989001,True,2009-03-12 05:39:00.000,15.08755,11.1460833,day,0.044704,243.0,317.9064,4-31,115,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170989002,True,2009-03-12 05:39:00.000,15.0875333,11.1460667,day,0.044704,90.0,319.1256,2-21,116,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170989003,True,2009-03-12 05:40:00.000,15.08755,11.1460667,day,0.312928,90.0,319.1256,4-4,117,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170989004,True,2009-03-12 05:40:00.000,15.08755,11.1460667,day,0.178816,180.0,317.9064,2-3,118,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170989005,True,2009-03-12 05:40:00.000,15.08755,11.1460667,day,0.089408,270.0,317.9064,4-17,119,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170989006,True,2009-03-12 05:40:00.000,15.08755,11.1460667,day,0.0,0.0,317.9064,0-30,120,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170989007,True,2009-03-12 05:41:00.000,15.08755,11.1460667,day,0.044704,44.0,317.9064,5-50,121,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170989008,True,2009-03-12 05:42:00.000,15.08755,11.1460833,day,0.044704,71.0,317.9064,6-40,122,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170989009,True,2009-03-12 05:42:00.000,15.0875667,11.1460833,day,0.0,44.0,317.9064,3-60,123,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170989010,True,2009-03-12 05:43:00.000,15.0875833,11.1460833,day,0.0,0.0,317.9064,4-60,124,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
5170989011,True,2009-03-12 05:44:00.000,15.0875833,11.1461,day,0.0,0.0,317.9064,0-12,125,gps,Bos taurus,cattle0120309day,cattle0120309day,"Daily grazing movements of cattle in the Far North Region, Cameroon"
